CUSTOMER_ID,INCOME,SAVINGS,DEBT,CLOTHING,EDUCATION,ENTERTAINMENT,FINES,GAMBLING,GROCERIES,HEALTH,HOUSING,TAX,TRAVEL,UTILITIES,EXPENDITURE,GAMBLING_ACTIVITY,HAS_DEBT,HAS_CREDIT_CARD,HAS_MORTGAGE,HAS_SAVINGS_ACCOUNT,HAS_DEPENDENTS,CREDIT_SCORE,HAS_DEFAULTED
CEDS5SF8I0,155710,506056,1388411,4186,24722,6664,0,0,46828,4802,0,3671,25620,13265,129758,No,True,False,False,True,True,590,False
CEDVT2YHOH,132328,767502,1667333,2030,20797,5672,0,0,37234,5678,0,4632,45115,11170,132328,No,True,True,False,True,True,526,True
CEE4ED9WMG,53570,487487,74998,1327,0,6012,0,0,7308,5889,12395,324,17568,2747,53570,No,True,False,False,True,False,613,False
CEEX4HA9H3,84308,153288,950386,7822,3202,12210,0,7030,13322,3984,17308,5348,0,6418,76644,High,True,False,False,True,False,520,True
CEHKIIAT0A,16090,8939,144812,561,0,2207,0,0,3267,556,0,0,10624,663,17878,No,True,False,False,True,False,570,True
CEI6HZWELK,22149,9844,620172,1455,6033,2263,164,889,3753,634,0,0,8733,686,24610,Low,True,False,False,True,False,396,True
CEIHWJOBMG,43996,70394,233179,3875,0,8407,73,0,2357,360,7944,1152,18443,1385,43996,No,True,False,False,True,False,609,True
CEMFP8SF0E,133987,368465,1976311,2410,12830,4459,0,0,26620,7421,28362,2859,19803,6892,111656,No,True,True,True,True,True,505,False
CEN96N2N4D,6529,0,0,115,402,5185,0,0,827,0,0,0,0,0,6529,No,False,False,False,False,False,656,False
CENH4GJ5KG,185973,1078643,111584,13495,24093,6403,0,0,56481,14213,53036,5344,0,12908,185973,No,True,False,True,True,True,676,True
CEP8BVI48R,340500,425625,766125,23337,8928,42851,451,0,42663,19963,0,14821,112817,17919,283750,No,True,False,False,True,False,710,False
CEQCLDO7RI,145097,184668,527624,10753,8665,26147,0,11455,10136,4128,0,3585,52739,4298,131906,High,True,False,False,True,False,602,False
CERO10OH4G,8104,4502,68430,118,2493,932,0,0,1109,155,0,0,3915,282,9004,No,True,False,False,True,False,565,False
CET59IL8T5,60497,497421,100828,2178,0,8081,0,0,11353,7452,16897,407,17111,3740,67219,No,True,False,False,True,False,652,False
CEW0TL2RDU,257658,772974,2104207,12826,9508,36459,0,20470,39097,11734,51131,14483,0,19007,214715,High,True,True,True,True,False,578,False
CEX92MV99H,39344,34972,957358,750,11183,4207,0,1765,4864,552,0,0,19119,1275,43715,High,True,False,False,True,False,371,True
CEXGGNP5IY,75182,164033,211876,9891,2667,10186,0,5746,11555,4191,14353,4435,0,5323,68347,High,True,False,False,True,False,598,False
CEZ7XFOOGP,195367,1758303,976835,8955,0,12456,0,0,67627,10248,71973,6647,0,17461,195367,No,True,False,True,True,True,615,False
CF2Q8Z3ZYI,58297,725469,51819,1808,0,7767,0,0,9621,6667,16304,432,18553,3622,64774,No,True,False,False,True,False,639,False
CF6V6ZT87Y,24650,290870,27115,368,0,5001,0,343,4867,2276,0,198,9770,1827,24650,Low,True,False,False,True,False,601,True
CF8OPRTY0M,133592,85013,680103,12476,0,25114,0,8884,7326,682,23833,3451,35515,4166,121447,High,True,False,False,True,False,610,False
CFCUBLHAX7,42881,576948,31186,1841,0,7088,0,0,7990,3790,14682,320,0,3272,38983,No,True,False,True,True,False,662,False
CFIOZ2UIHM,18253,0,56787,1833,0,5475,78,1569,5020,1066,4004,0,0,1236,20281,High,True,False,True,False,False,575,False
CFJ7THO06G,42440,360740,33952,1011,0,7749,0,0,5454,2525,9251,240,14153,2057,42440,No,True,False,False,True,False,603,False
CFJMD4DCSV,213426,533565,1191628,11748,0,25611,474,11187,26897,7184,36408,10311,34526,13509,177855,High,True,True,True,True,False,600,True
CFKMB98G8L,147249,187408,1392175,7081,0,15249,0,9222,20095,4288,0,6071,63904,7953,133863,High,True,False,False,True,False,543,False
CFLL3R65IC,354051,789806,3949032,17656,8813,49848,0,14927,35869,12626,0,14520,100652,17436,272347,High,True,True,False,True,False,568,False
CFMQBIS0YN,228424,335023,1020296,2942,7742,29632,0,0,23490,6625,0,12938,53403,15511,152283,No,True,True,False,True,False,625,False
CFSYXY6QBM,10144,118685,10144,423,0,2290,0,0,2427,1418,0,120,2421,1045,10144,No,True,False,False,True,False,693,False
CFYAW63G3Z,110805,132966,520784,11649,5500,16616,0,9978,5694,1963,15787,2287,38592,2739,110805,High,True,False,False,True,False,586,False
CG1T7KU7YK,10604,5302,0,222,0,6048,0,0,1071,0,0,0,10332,0,17673,No,False,False,False,True,False,660,False
CG2A8DOX03,307348,351254,1866039,15277,8372,31950,0,0,30988,6436,45241,12815,51603,16852,219534,No,True,True,True,True,False,613,True
CG42P48B8O,178180,761315,1279658,9717,23584,6324,0,0,48670,7542,0,5230,48346,12569,161982,No,True,True,False,True,True,598,False
CG4WDWXWMC,58383,164532,488290,1166,0,11085,0,0,9107,4158,0,4389,17397,5773,53075,No,True,False,False,True,False,584,False
CG69S4ID82,111776,1017162,346506,7112,14473,3972,0,1374,33934,7951,31989,3223,0,7748,111776,High,True,False,False,True,True,595,False
CG6QZT0A1D,156524,421410,686297,5344,3108,16256,0,5834,12822,5197,16720,5167,43745,6210,120403,High,True,False,False,True,False,584,False
CGAOO1FGKE,110972,796984,776807,4449,9736,3491,0,797,23188,6337,21415,1979,24316,5176,100884,Low,True,True,False,True,True,558,False
CGCO7EOCZQ,39293,13098,619958,779,10115,3867,0,0,4334,696,3745,0,18953,1170,43659,No,True,True,False,True,False,519,False
CGDI5SS4I4,149701,81655,149701,9948,0,28974,190,13352,9914,3432,0,3982,61494,4806,136092,High,True,False,False,True,False,617,False
CGE3FIHGEM,0,33000,41250,0,0,0,0,206,460,151,0,0,6467,216,7500,Low,True,False,False,True,False,586,False
CGJ1980SPD,90183,108220,613244,9196,4344,13342,0,7242,4504,1546,12490,1810,33537,2172,90183,High,True,True,False,True,False,560,False
CGM6V245ZD,8086,2021,0,31,362,4715,0,0,708,0,0,0,4291,0,10107,No,False,False,False,True,False,701,False
CGMCLS6F40,124468,382296,204484,5438,0,9967,0,0,10960,5519,14252,3304,34193,5273,88906,No,True,False,False,True,False,653,False
CGNMILAWXX,134940,202410,418314,11578,6368,28051,0,11236,6605,1907,18261,2645,45106,3183,134940,High,True,False,False,True,False,574,False
CGNXI4WMMU,13100,8734,187772,514,5211,2645,0,864,2440,358,1928,0,0,596,14556,Low,True,False,False,True,False,453,True
CGOMJ6EM53,4739,1896,0,109,0,3547,0,0,561,0,0,0,5261,0,9478,No,False,False,False,True,False,597,False
CGPEJO0N4Z,49580,39664,307396,3643,3221,9788,227,5259,3083,653,9264,1232,11600,1610,49580,High,True,False,False,True,False,583,False
CGROG8D9CM,265098,1082484,2452156,14098,9993,37976,0,0,33165,7601,0,16584,81529,19969,220915,No,True,True,False,True,False,622,False
CGWPML55V1,284875,932317,1502067,23826,7434,28239,0,15966,36060,18596,0,12347,101599,14910,258977,High,True,False,False,True,False,648,False
CGXSA76P1Q,161166,483498,389484,4838,0,25003,0,13690,23975,8959,34987,9912,0,12941,134305,High,True,False,True,True,False,628,False
CGXVYC3LBR,158440,464759,1499903,7507,0,14053,0,7198,15278,4484,0,6150,43541,7416,105627,High,True,True,False,True,False,557,True
CGZ4LFGPMX,284518,812908,1930656,22965,9324,35232,0,0,38712,13364,50555,14320,0,18755,203227,No,True,False,True,True,False,573,False
CGZ98L6IO1,285997,967991,1583986,22972,4945,26229,0,10242,22198,10785,26552,8204,78013,9858,219998,High,True,False,False,True,False,615,False
CH0FI72Y0D,136742,252446,578523,6753,0,14131,0,0,15577,7252,0,5250,48620,7603,105186,No,True,False,False,True,False,613,True
CH14JY8U3M,112342,806819,837458,2214,0,4163,0,0,28773,4743,33671,3392,17035,8138,102129,No,True,False,False,True,True,596,False
CH16Z9GB82,36886,194491,26826,632,0,6559,0,0,5536,2457,0,229,16054,2066,33533,No,True,False,False,True,False,593,False
CH1N08U3DP,250333,1355972,2211277,4984,35781,9612,0,0,74026,9239,0,7260,48684,19025,208611,No,True,False,False,True,True,548,True
CH35QMTKX3,229993,477679,566138,8388,0,28307,0,0,20482,11734,27806,8592,61255,10354,176918,No,True,True,True,True,False,621,False
CH4I0R4LMU,158349,906910,187140,6546,24158,6642,0,2111,49794,7679,0,4907,29228,12889,143954,High,True,False,False,True,True,635,False
CH5S6O1SML,29709,202021,41593,1179,0,5096,0,359,6214,3635,10596,276,0,2354,29709,Low,True,False,False,True,False,642,False
CH6F1OYI7N,0,61978,15494,0,0,0,0,777,1332,285,1618,0,17561,562,22135,Low,True,False,False,True,False,593,False
CH8PY0Z961,425002,920837,3577097,23362,9886,55859,0,0,46552,21081,0,16471,161114,19843,354168,No,True,True,False,True,False,475,True
CH909NY55N,282058,1435930,2564160,17119,31630,12924,0,3002,65710,11783,0,6416,90994,16838,256416,High,True,True,False,True,True,557,False
CHBLMUV9IT,13222,134624,3606,920,0,3616,0,213,3390,2620,0,121,0,1140,12020,Low,True,False,False,True,False,600,False
CHC8M8R4KU,69159,89907,179813,10257,5612,24457,0,0,5758,1987,15992,2316,0,2780,69159,No,True,False,False,True,False,616,False
CHGW95IIEI,316721,818195,2560160,11970,0,34332,0,17841,35515,6325,48538,13750,77557,18106,263934,High,True,False,True,True,False,565,False
CHLGFVWBRH,133311,246113,892159,4081,3290,17258,0,0,11357,2827,17688,4555,34910,6581,102547,No,True,False,False,True,False,585,True
CHMZ8OL4RY,11128,3709,0,113,252,3336,0,0,613,0,0,0,8050,0,12364,No,False,False,False,True,False,620,False
CHNCJ0SF66,177908,578202,578202,7574,5289,20403,0,10631,18281,4304,0,8047,63180,10548,148257,High,True,False,False,True,False,636,False
CHO8AL3EAH,350734,1052201,2555345,11669,0,52924,0,0,34711,11095,0,16265,104306,19554,250524,No,True,True,False,True,False,633,False
CHOBAYPI3R,483918,1064620,4645613,18525,8661,45041,0,0,35599,12056,46562,14388,124438,17342,322612,No,True,True,True,True,False,496,True
CHOBELVKRV,134333,232030,97697,4821,9247,27774,0,0,9518,2739,0,3819,59613,4590,122121,No,True,False,False,True,False,643,False
CHPIG8PUIT,42927,17171,21464,10360,4842,14652,490,0,5418,2896,0,1847,0,2422,42927,No,True,False,False,True,False,644,False
CHPTCODSM3,9289,4128,15482,446,0,2041,0,0,2125,164,0,0,5066,479,10321,No,True,False,False,True,False,648,False
CHQQBK8JID,55360,110720,437344,3926,3800,11642,0,5611,3900,684,0,1574,22323,1900,55360,High,True,False,False,True,False,575,True
CHSE2K511A,219244,597939,478351,13868,0,43351,0,0,31746,13509,0,13007,64952,18880,199313,No,True,False,False,True,False,682,False
CHSS7U4GB8,188749,283124,1453367,19796,8556,26477,222,12863,10067,2906,24464,3544,75582,4272,188749,High,True,True,False,True,False,545,False
CHX3JEXKX0,207525,490513,2829885,41997,0,36747,0,0,49984,23871,0,16359,0,19701,188659,No,True,True,False,True,False,526,True
CHY78DPYT5,45113,31579,428574,4708,2252,6768,0,0,2490,382,6441,936,20012,1124,45113,No,True,False,False,True,False,527,False
CHZ0SDZOHH,80105,240314,193587,5826,0,23873,0,0,15658,6680,0,6026,0,8691,66754,No,True,False,False,True,False,629,False
CI0VKO9IEO,15887,3530,208294,830,3742,1893,0,0,1962,514,0,0,8280,431,17652,No,True,False,False,True,False,482,True
CI18WQZN7Q,367410,1023500,3726591,9964,0,33447,668,17318,30545,13389,46781,14454,78534,17336,262436,High,True,True,True,True,False,502,False
CI24U21I67,64291,701352,70135,2094,0,9035,0,0,10948,7596,0,492,24157,4124,58446,No,True,False,False,True,False,624,False
CI4XX96OTO,95536,156952,156952,4075,0,11537,184,5857,12426,7254,16258,4605,0,6044,68240,High,True,False,False,True,False,627,False
CI6NS3QQMR,171756,31228,655796,9173,0,27475,977,15478,9287,1598,25762,3732,58162,4498,156142,High,True,True,False,True,False,582,True
CI6SXEJ4L7,262560,989648,2181265,9299,0,34995,0,0,36755,5531,0,14223,82483,18683,201969,No,True,True,False,True,False,604,True
CI7FMT1M45,93716,144833,707127,12167,8024,24269,0,0,8303,2393,22994,3053,0,3993,85196,No,True,True,True,True,False,579,False
CI7ML66Q6P,0,2214,35424,0,0,0,0,0,1284,183,1647,0,0,576,3690,No,True,False,False,True,False,496,False
CIADSHZX6W,58474,93558,268980,9028,8335,25250,0,0,6012,2798,0,2883,0,4168,58474,No,True,False,False,True,False,621,True
CIAGYWUS55,124143,462714,1602569,4679,4443,16852,0,0,18263,6347,0,7365,46062,8846,112857,No,True,True,False,True,False,538,True
CICH9C8HAT,158905,1184564,1242347,4247,0,6950,0,2385,50512,4654,56692,5237,0,13782,144459,High,True,True,True,True,True,552,True
CIDJH42XIG,0,28347,91655,0,0,0,0,0,620,88,848,0,7603,290,9449,No,True,False,False,True,False,659,False
CIED7QUXP2,275271,880867,2183817,9288,5656,21002,306,0,24790,9038,30595,8667,62800,11372,183514,No,True,True,False,True,False,573,False
CIFJ0W9BSH,76170,662679,45702,2951,0,8326,0,661,10579,12709,0,456,36680,3808,76170,Low,True,False,False,True,False,587,False
CIGE92QM2J,0,33705,13642,0,0,0,0,0,561,70,0,0,7122,272,8025,No,True,False,False,True,False,408,False
CIIE1LHOTT,24927,22434,37390,1019,10524,3972,0,1761,5598,852,0,0,0,1201,24927,High,True,False,False,True,False,634,True
CIIJB6UDS9,37188,542945,59501,1951,0,8810,0,448,6215,7717,9654,252,0,2141,37188,Low,True,False,True,True,False,594,True
CILOMWL52C,172130,156482,250371,15433,7474,22563,0,13983,7793,2704,21505,3115,58174,3738,156482,High,True,False,False,True,False,605,False
CINLPEOF3O,33449,321110,60208,1796,0,7915,0,0,9621,10057,0,432,0,3628,33449,No,True,False,False,True,False,655,False
CIQGZXKWFQ,51363,56499,364677,10454,4352,17400,0,7474,5312,2398,0,1806,0,2167,51363,High,True,False,False,True,False,499,True
CIUSTJQBD7,34436,438270,59480,2174,0,9399,0,544,8214,7562,0,341,0,3071,31305,Low,True,False,False,True,False,596,False
CIZK4ORQTE,34923,22224,269858,4086,2537,7769,0,0,2191,610,0,1056,12232,1267,31748,No,True,False,False,True,False,593,True
CJ1OT9G7M3,261190,478848,2851320,11197,31494,8444,0,0,76404,10524,0,5819,56951,16825,217658,No,True,True,False,True,True,578,False
CJ2N9NRKO8,0,60809,109098,0,0,0,0,0,1243,167,1476,0,14485,514,17885,No,True,False,False,True,False,513,True
CJ33RKV369,173958,243541,1374268,10080,0,44403,0,18196,10237,4053,28332,3420,50305,4932,173958,High,True,True,True,True,False,543,True
CJ3EFZW6WB,180241,615824,1772372,11097,6451,24417,0,10590,27749,11658,34649,10707,0,12883,150201,High,True,False,True,True,False,530,False
CJ5YP2EX2I,11717,1674,0,245,0,5073,0,0,794,0,0,0,10626,0,16738,No,False,False,False,True,False,606,False
CJ6RURWJL3,0,4912,25545,0,0,0,0,0,1031,161,0,0,8134,499,9825,No,True,False,False,True,False,534,False
CJ7FWU4UGQ,3251,406,0,116,240,3220,0,0,488,0,0,0,0,0,4064,No,False,False,False,True,False,614,True
CJ9S2V4BH0,60206,645849,71153,1068,0,10718,0,737,9600,5520,0,396,23097,3597,54733,Low,True,False,False,True,False,585,True
CJ9VXMA5WA,18575,13509,55724,501,4163,1586,0,637,2234,285,0,0,7002,478,16886,Low,True,False,False,True,False,634,True
CJ9YORQ5NX,143441,194670,1495887,6057,0,15524,0,0,14465,7714,0,6870,43575,8253,102458,No,True,False,False,True,False,562,False
CJAZHILERB,128388,151731,735311,9549,6218,18641,0,9474,6397,4136,17763,2144,39285,3109,116716,High,True,False,False,True,False,570,False
CJC9TW6SJX,239255,625743,772976,6226,6877,26243,0,0,26238,4861,36995,11431,51396,13775,184042,No,True,True,True,True,False,697,False
CJCHGTD7OH,58260,267025,233040,3916,0,3220,0,0,21896,2965,0,2395,7864,6294,48550,No,True,False,False,True,True,606,False
CJEDX2TIOL,155917,389793,441765,12239,7367,28265,0,16830,30683,8504,0,11269,0,14774,129931,High,True,False,False,True,False,620,False
CJGRQ0XZ01,418922,1256767,2481310,20103,0,31539,0,0,39678,11563,45512,14064,142984,16805,322248,No,True,True,True,True,False,684,False
CJINYBGK7V,144582,52575,552040,7673,0,31329,1179,19353,8500,1021,0,4251,53021,5111,131438,High,True,False,False,True,False,614,False
CJITH187VQ,0,15813,14759,0,0,0,0,0,940,160,1795,0,0,619,3514,No,True,False,False,True,False,551,False
CJJ3IQPGIP,58387,834934,87580,785,0,8948,0,0,11058,8959,0,492,23997,4148,58387,No,True,False,False,True,False,613,False
CJJALTSX5D,136192,442623,919293,6018,4779,25721,0,0,16995,2853,0,7280,40268,9579,113493,No,True,False,False,True,False,566,False
CJLO19B9Z7,54772,54772,248965,4255,0,17625,0,0,5219,842,16720,2220,0,2912,49793,No,True,False,False,True,False,621,False
CJM3WVGMM1,25397,12698,690798,1065,0,3349,0,0,4771,614,0,0,14568,1030,25397,No,True,False,False,True,False,361,True
CJOK6B52H8,12590,3777,0,63,304,3979,0,0,636,0,0,0,7608,0,12590,No,False,False,False,True,False,677,False
CJPLXF4JCQ,17371,129317,25091,527,0,2931,0,201,2342,1823,4669,120,5657,1031,19301,Low,True,False,False,True,False,643,False
CJQHITUFWT,9164,4582,0,106,277,3644,0,0,588,0,0,0,6840,0,11455,No,False,False,False,True,False,626,False
CJQMP6INWD,25364,138348,29975,1887,0,5957,0,572,7352,4210,0,324,0,2756,23058,Low,True,False,False,True,False,653,False
CJTRJ15N24,187642,187642,1228205,20516,0,39041,0,16676,10414,3718,0,4177,71023,5019,170584,High,True,True,False,True,False,577,False
CJVJ7E10NY,135092,364748,1486012,6067,0,4689,0,1355,38587,7553,37908,3503,26251,9179,135092,High,True,True,True,True,True,500,False
CJYXE2LZNC,43256,259536,82186,1678,0,8373,0,525,6410,3875,0,286,19451,2658,43256,Low,True,False,False,True,False,612,False
CK05YFHW8Z,22198,4440,486136,775,4876,2417,0,0,2587,331,1801,0,8851,560,22198,No,True,False,False,True,False,455,True
CK31F2O3ZA,20941,262711,24748,469,0,6033,0,0,6350,3067,0,308,0,2810,19037,No,True,False,False,True,False,595,False
CK62CGZB4T,6456,2582,0,110,228,3032,0,0,525,0,0,0,9017,0,12912,No,False,False,False,True,False,664,True
CK6QWP3E8S,164651,444558,3095439,3659,26420,7143,232,0,54672,8236,0,4905,45237,14147,164651,No,True,True,False,True,True,467,False
CK782P98C0,26607,16932,616794,741,0,3982,0,0,3963,512,0,0,14095,895,24188,No,True,False,False,True,False,386,True
CKA95CTVN4,0,5506,3028,0,0,0,0,0,992,155,1188,0,0,418,2753,No,True,False,False,True,False,546,False
CKAGQBH967,98961,228372,1004837,9565,3439,12794,0,0,14237,4948,18508,5720,0,6913,76124,No,True,False,True,True,False,550,False
CKB6A3GV8U,51157,35810,342752,6435,3703,16186,126,0,3459,838,0,1280,17282,1848,51157,No,True,True,False,True,False,559,False
CKBIXB515S,74780,184074,477441,4660,0,10216,0,0,8346,2306,0,4488,22092,5415,57523,No,True,False,False,True,False,608,False
CKCN5Z53SR,4436,2661,0,85,0,2642,0,0,405,0,0,0,5739,0,8871,No,False,False,False,True,False,635,False
CKCZYPG3Q0,124492,572663,1904728,5196,23456,8352,0,0,46006,3900,0,5199,19949,12434,124492,No,True,False,False,True,True,515,False
CKDXB8T6ZL,57860,583860,15780,1168,0,11825,0,0,10355,4796,0,428,20139,3889,52600,No,True,False,False,True,False,632,False
CKF1UHAMI5,111294,131529,182117,13113,7093,21820,0,10598,7367,2984,0,2715,31916,3570,101176,High,True,False,False,True,False,616,False
CKG1W58YOI,58193,17458,314242,5815,0,19856,0,0,5253,2221,18987,2751,0,3310,58193,No,True,False,False,True,False,606,False
CKGIX1C4MF,16179,249880,32359,426,0,2380,0,0,3239,1024,0,121,9691,1096,17977,No,True,False,False,True,False,619,True
CKIZEC0DO7,62754,43928,50203,1139,10069,30749,0,0,9723,2536,0,3486,0,5052,62754,No,True,False,False,True,False,650,False
CKJU4TDRD5,18029,1639,0,157,0,7758,0,0,824,0,0,0,7651,0,16390,No,False,False,False,True,False,633,True
CKLOP4RU0U,196038,686133,1993053,11011,6818,26124,0,0,28833,6109,0,11333,59527,13610,163365,No,True,True,False,True,False,587,False
CKM70R8TW4,202442,513892,482748,4874,0,23782,0,0,20649,5497,33668,9537,45183,12535,155725,No,True,False,False,True,False,688,False
CKO82BQUEH,230050,552121,1257609,5641,7121,27453,0,0,28616,5793,0,9900,54575,14268,153367,No,True,True,False,True,False,648,False
CKOPYSEXUL,14750,14750,388419,408,0,1918,0,0,2722,488,1893,0,8376,584,16389,No,True,True,False,True,False,423,True
CKPNHL7K1L,251295,1325010,3655200,7305,0,11457,0,2693,64911,13426,69116,6382,36475,16685,228450,High,True,True,True,True,True,453,True
CKPW67OT19,42123,214827,25274,1484,0,4942,0,0,5327,3885,10195,242,13801,2247,42123,No,True,False,False,True,False,655,False
CKQILDGGEN,110013,418049,1617191,4850,16703,4506,0,0,33877,6328,0,3716,31082,8951,110013,No,True,False,False,True,True,518,True
CKQZKG8604,15187,3037,0,135,0,7969,0,0,800,0,0,0,6283,0,15187,No,False,False,False,True,False,659,False
CKRZT7OY7C,46106,466184,81966,2056,0,7358,0,553,9096,6330,0,374,22017,3445,51229,Low,True,False,False,True,False,605,False
CKSKBKH1OK,134780,183790,428844,23913,9106,28031,1157,0,10350,4731,0,2831,37851,4557,122527,No,True,False,False,True,False,618,False
CKTWIYZKRV,19290,196403,17536,929,0,3314,0,0,4431,997,0,165,6187,1513,17536,No,True,False,False,True,False,637,True
CKUYDI2SBV,15973,137368,4792,466,0,2480,0,0,3055,2805,0,132,5885,1150,15973,No,True,False,False,True,False,655,False
CKWGMZ21VX,115261,316968,336178,2564,0,31948,0,7759,13105,3687,0,6088,23572,7328,96051,High,True,False,False,True,False,577,False
CKX2EB4XMH,10488,3933,0,118,328,5732,0,0,687,0,0,0,6245,0,13110,No,False,False,False,True,False,629,True
CKYSMYNL39,82477,296917,173202,4378,0,4075,257,1173,27907,5186,29571,2732,0,7198,82477,High,True,True,True,True,True,585,False
CKYVEXXFZJ,177306,546694,1654856,7843,6350,30785,0,0,21727,7798,0,9691,50877,12684,147755,No,True,False,False,True,False,593,True
CKZK5E96P5,128862,115976,103090,5335,10228,30836,0,0,8450,2721,0,4237,61942,5113,128862,No,True,False,False,True,False,655,False
CL2GHBP14Y,42852,257112,146411,1237,0,2871,0,996,20361,2270,0,2335,0,5640,35710,Low,True,False,False,True,True,639,True
CL2REPLBNQ,44600,28382,198670,2641,0,8008,0,0,2985,1575,0,1125,22860,1351,40545,No,True,False,False,True,False,590,False
CL3WIYY3ZF,59164,65080,378650,6671,3537,10694,0,0,3104,1344,10139,1468,20444,1763,59164,No,True,True,False,True,False,614,True
CL83PMM03W,0,7824,17408,0,0,0,0,454,903,199,0,0,0,400,1956,Low,True,False,False,True,False,594,False
CLANBXPKJI,146815,573912,787461,4827,0,24256,0,8473,16412,4857,23498,7263,35196,8686,133468,High,True,False,False,True,False,571,False
CLB16I4RFK,117027,128730,315973,9374,6520,23429,0,0,7662,2001,18720,2711,43337,3273,117027,No,True,False,False,True,False,621,False
CLFXZLNICO,237213,927286,2609341,3879,0,50044,0,15213,34197,8391,0,14113,71332,18479,215648,High,True,True,False,True,False,505,True
CLH4I0L1VA,0,31094,758,0,0,0,0,0,617,101,967,0,5562,337,7584,No,True,False,False,True,False,621,False
CLLK33CA4M,249476,409853,1283018,17313,0,39314,0,22099,42195,21217,0,15593,0,20466,178197,High,True,True,False,True,False,606,False
CLMJRXIWJ7,23663,137245,42593,657,0,4713,0,0,5277,2158,0,264,8410,2184,23663,No,True,False,False,True,False,643,False
CLMPW4HFGQ,316549,2479635,2822564,12509,0,9282,0,2821,70035,10856,74439,7500,58355,17994,263791,High,True,True,True,True,True,505,True
CLNXXL0ERO,36201,321784,64357,803,0,4509,0,0,5569,3947,9459,231,13617,2088,40223,No,True,False,False,True,False,620,True
CLP47OTKST,90599,951290,90599,4223,0,12805,0,708,11222,9118,18967,504,28834,4218,90599,Low,True,False,False,True,False,617,False
CLPXL4SYZP,208362,1312681,2229473,8912,0,12270,0,0,78164,16723,0,8368,63815,20110,208362,No,True,False,False,True,True,565,True
CLT8VCLNNT,255662,790228,1882602,15804,7816,35200,0,13424,32350,1867,0,11876,98441,15642,232420,High,True,True,False,True,False,557,False
CLU3OR6NCG,144719,684128,1078817,4129,0,7606,0,2535,46478,11540,0,6158,38361,14756,131563,High,True,True,False,True,True,570,True
CLU51916AR,81816,275199,855347,2994,10556,2809,786,822,21798,3397,23246,2342,0,5628,74378,Low,True,True,False,True,True,532,False
CLVKERDC1D,311658,779145,4581373,9534,35598,13300,0,1993,73591,7001,78267,6574,66848,18952,311658,High,True,True,True,True,True,477,True
CLVWVTNJDU,318996,1797975,3450952,6959,29554,10358,0,0,67798,24734,64936,5999,63959,15699,289996,No,True,True,True,True,True,562,False
CLX47TVHR4,9089,5050,36356,376,2247,836,0,278,1437,215,828,0,3630,252,10099,Low,True,False,False,True,False,559,False
CLX6U5VVST,0,59602,99336,0,0,0,0,0,1098,153,1357,0,13475,473,16556,No,True,False,False,True,False,575,False
CLYL3W5XMK,95443,242945,78089,4847,0,3513,0,0,28831,7347,0,2895,32340,6993,86766,No,True,False,False,True,True,609,False
CLYW8W50MT,165547,707336,391292,11250,5251,19829,0,10144,21667,10049,0,8684,53142,10481,150497,High,True,False,False,True,False,596,False
CM2CBROFA6,0,6300,10192,0,0,0,0,0,1205,127,0,0,0,521,1853,No,True,False,False,True,False,677,False
CM36GWOUJY,5461,3823,26759,241,0,946,0,331,1281,130,0,0,2255,277,5461,Low,True,False,False,True,False,632,False
CM5A5ZN8NB,208803,656238,1894142,13139,0,24401,0,0,20517,7202,0,10621,60447,12818,149145,No,True,True,False,True,False,624,True
CM5HZZUZ4B,172700,316617,446143,16042,9014,34184,0,0,37031,17146,0,12437,0,18063,143917,No,True,False,False,True,False,643,False
CM7OYI7QI7,4134,591,0,37,136,1701,0,0,253,0,0,0,3779,0,5906,No,False,False,False,True,False,678,False
CM81JTV6BK,16112,152329,5859,185,0,2832,0,184,2424,1725,0,99,6289,909,14647,Low,True,False,False,True,False,607,False
CM8AUQN1H0,403087,503859,2015436,32612,9490,36623,0,0,39157,11181,50881,15722,121191,19049,335906,No,True,True,False,True,False,614,False
CMADHI95FD,185860,1412536,1040816,7797,0,5944,0,1705,51332,12577,48122,4848,41869,11666,185860,High,True,False,False,True,True,551,True
CMAF6UCLON,17013,17013,234397,1223,0,4162,0,1504,5264,1358,4113,0,0,1279,18903,High,True,False,False,True,False,464,False
CMAKBA5TUB,114715,57358,504746,12951,0,26085,0,0,7558,5297,0,2649,56974,3201,114715,No,True,False,False,True,False,570,True
CMET6VL5JM,59514,136882,482063,1035,10909,2941,0,940,19359,3044,0,2422,13032,5832,59514,Low,True,False,False,True,True,561,False
CMFGUDSB22,73060,862108,29224,3759,0,8010,0,604,9873,6860,16815,407,22988,3744,73060,Low,True,False,False,True,False,655,False
CMG8AXG0VO,99921,228390,656622,3102,0,12542,0,0,13333,2735,0,5509,27504,6647,71372,No,True,False,False,True,False,621,False
CMG9U619AE,76768,179126,588558,3378,3198,12221,0,6797,12318,1547,0,5308,0,6412,51179,High,True,False,False,True,False,564,False
CMHKDEKDOE,0,1903,27190,0,0,0,0,0,911,104,1263,0,0,441,2719,No,True,False,False,True,False,672,False
CMI1TMONJ8,233016,332880,665760,10727,5129,19496,0,8190,20261,7148,0,8532,76671,10286,166440,High,True,False,False,True,False,633,False
CMIN2KGQT6,398023,995058,2089622,22288,0,40610,0,0,38561,15914,50270,14238,131146,18659,331686,No,True,True,False,True,False,657,False
